Season,TeamID,avgOffRtg,avgDefRtg,avgNetRtg,avgeFG,avgTOV,avgReb,AvgWin,PointsFor,PointsAgainst,Elo,Margin,Seed
2018,3248,0.823641,0.902155,-0.078513,0.431462,0.270514,0.503835,0.366667,1656,1821,1442.0,-165,20
2018,3249,0.960262,0.825592,0.13467,0.432772,0.190546,0.508007,0.72,1854,1597,1581.0,257,20
2018,3250,0.893607,0.899144,-0.005537,0.453548,0.231251,0.494864,0.482759,1770,1781,1478.0,-11,20
2018,3251,0.986457,0.843766,0.142691,0.478936,0.246302,0.564571,0.709677,1967,1690,1601.0,277,14
2018,3252,0.891583,0.994511,-0.102928,0.452972,0.201841,0.437852,0.387097,1980,2228,1456.0,-248,20
2018,3253,0.849217,0.961261,-0.112044,0.442725,0.226235,0.442048,0.258065,1963,2215,1411.0,-252,20
2018,3254,0.802911,0.922889,-0.119978,0.406025,0.236167,0.445591,0.419355,1728,1984,1459.0,-256,20
2018,3255,0.772191,0.965698,-0.193506,0.384231,0.249627,0.466722,0.206897,1582,1960,1382.0,-378,20
2018,3256,0.950938,0.868295,0.082643,0.478494,0.243556,0.51529,0.62069,1919,1766,1554.0,153,20
2018,3257,1.088482,0.815411,0.273071,0.530841,0.198312,0.549877,0.941176,2604,1936,1722.0,668,1
2018,3258,0.931087,0.8978,0.033286,0.438496,0.208656,0.509495,0.62069,1999,1908,1537.0,91,20
2018,3259,0.848791,0.973124,-0.124333,0.410979,0.212011,0.483841,0.3,1787,2045,1429.0,-258,20
2018,3260,0.787069,0.977862,-0.190793,0.419686,0.250647,0.478551,0.233333,1602,2020,1387.0,-418,20
2018,3261,0.95637,0.88831,0.06806,0.44831,0.194927,0.50041,0.678571,1855,1710,1591.0,145,6
2018,3262,0.82084,1.015402,-0.194563,0.444881,0.292932,0.493696,0.103448,1659,2064,1331.0,-405,20
2018,3263,0.974939,0.848278,0.126661,0.477087,0.209512,0.51824,0.7,1918,1696,1600.0,222,15
2018,3264,0.889198,0.910078,-0.02088,0.449392,0.242488,0.506577,0.419355,1818,1858,1449.0,-40,20
2018,3265,0.993227,0.889668,0.103559,0.481921,0.203318,0.512352,0.606061,2262,2027,1553.0,235,20
2018,3266,1.074553,0.930403,0.144151,0.505132,0.172392,0.525718,0.71875,2571,2251,1620.0,320,8
2018,3267,0.896433,1.007212,-0.110779,0.460954,0.227724,0.446414,0.259259,1670,1845,1407.0,-175,20
2018,3268,1.09341,0.874061,0.219349,0.506159,0.191442,0.549246,0.78125,2571,2050,1636.0,521,5
2018,3269,0.922844,0.931044,-0.0082,0.445338,0.215538,0.504852,0.428571,1809,1830,1462.0,-21,20
2018,3270,0.842505,0.952132,-0.109627,0.405712,0.246677,0.489279,0.333333,1684,1918,1426.0,-234,20
2018,3271,0.84394,0.899044,-0.055105,0.391815,0.228493,0.496551,0.333333,1664,1804,1438.0,-140,20
2018,3272,0.841161,0.980576,-0.139415,0.454344,0.278346,0.477689,0.333333,1767,2064,1443.0,-297,20
2018,3273,1.058475,0.816527,0.241948,0.478025,0.137063,0.492475,0.9375,2269,1743,1689.0,526,13
2018,3274,0.954439,0.845042,0.109397,0.470982,0.232766,0.5154,0.677419,2202,1965,1596.0,237,8
2018,3275,1.002549,0.90956,0.092989,0.493465,0.205151,0.512629,0.677419,2161,1980,1588.0,181,20
2018,3276,1.062923,0.869423,0.1935,0.527384,0.228744,0.564112,0.709677,2340,1922,1594.0,418,7
2018,3277,0.996351,0.902362,0.093989,0.473663,0.210776,0.535771,0.566667,2245,2029,1534.0,216,20
2018,3278,1.099904,0.958707,0.141197,0.496625,0.164751,0.526317,0.741935,2641,2291,1617.0,350,10
2018,3279,0.914268,0.978289,-0.064021,0.442682,0.224805,0.477491,0.387097,2033,2133,1450.0,-100,20
2018,3280,1.169053,0.806707,0.362345,0.526628,0.149841,0.536593,0.969697,2707,1839,1725.0,868,1
2018,3281,1.050676,0.903379,0.147297,0.535776,0.222625,0.563479,0.774194,2162,1872,1625.0,290,5
2018,3282,0.922421,0.979684,-0.057263,0.451836,0.212441,0.476797,0.296296,1731,1825,1422.0,-94,20
2018,3283,1.01703,0.925852,0.091178,0.4634,0.168989,0.511992,0.633333,2106,1914,1562.0,192,20
2018,3284,0.797259,0.93487,-0.137611,0.42958,0.305366,0.526714,0.322581,1707,2017,1425.0,-310,20
2018,3285,0.943749,0.981975,-0.038226,0.43564,0.19456,0.534238,0.433333,1932,1992,1462.0,-60,20
2018,3286,0.984045,0.99323,-0.009185,0.49908,0.205461,0.495843,0.482759,1949,1976,1481.0,-27,20
2018,3287,0.926141,0.921557,0.004584,0.423312,0.202515,0.514215,0.633333,2062,2012,1544.0,50,20
2018,3288,0.845678,0.87867,-0.032992,0.406549,0.266407,0.511378,0.482759,1729,1792,1467.0,-63,20
2018,3290,0.792017,1.01224,-0.220223,0.383277,0.22053,0.426238,0.066667,1726,2199,1311.0,-473,20
2018,3291,0.883261,0.971331,-0.08807,0.463463,0.250001,0.468078,0.310345,1854,2052,1409.0,-198,20
2018,3292,0.909942,0.880077,0.029865,0.449318,0.262205,0.516864,0.6,1732,1680,1546.0,52,20
2018,3293,0.951978,1.043467,-0.09149,0.461323,0.191743,0.45955,0.344828,2021,2230,1431.0,-209,20
2018,3294,1.012876,0.920591,0.092285,0.514982,0.196679,0.46875,0.8125,2256,2033,1638.0,223,10
2018,3295,0.915878,1.048413,-0.132535,0.48605,0.219489,0.474194,0.230769,1698,1949,1395.0,-251,20
2018,3296,1.008371,0.984281,0.02409,0.497902,0.19641,0.502677,0.5,2325,2294,1495.0,31,20
2018,3297,0.843776,0.927704,-0.083928,0.424721,0.287209,0.514883,0.266667,1698,1875,1414.0,-177,20
2018,3298,0.913577,0.766299,0.147278,0.453325,0.207687,0.497501,0.774194,1992,1668,1609.0,324,20
2018,3299,0.860973,0.782611,0.078362,0.411925,0.235712,0.516961,0.724138,1893,1721,1593.0,172,15
2018,3300,0.814817,0.943127,-0.12831,0.402713,0.271472,0.479574,0.275862,1822,2085,1399.0,-263,20
2018,3301,0.968616,0.831643,0.136973,0.452032,0.209264,0.56764,0.75,2144,1837,1628.0,307,4
2018,3303,0.877132,1.058708,-0.181576,0.444852,0.231748,0.468311,0.36,1545,1865,1443.0,-320,20
2018,3304,0.977002,0.894492,0.082511,0.487242,0.213979,0.519696,0.677419,2138,1962,1594.0,176,10
2018,3305,0.988623,0.973739,0.014884,0.456837,0.199232,0.519305,0.5,2221,2208,1503.0,13,20
2018,3306,0.913768,0.890445,0.023324,0.424833,0.204337,0.499526,0.6,1791,1737,1530.0,54,20
2018,3307,1.038372,0.920999,0.117373,0.486237,0.161653,0.499321,0.6875,2539,2244,1558.0,295,20
2018,3308,0.938181,0.94116,-0.002978,0.476576,0.210491,0.473423,0.571429,1841,1852,1521.0,-11,20
2018,3309,0.883843,0.895948,-0.012104,0.42613,0.244715,0.479965,0.482759,1897,1929,1481.0,-32,20
2018,3310,0.913932,0.940233,-0.026301,0.441219,0.22561,0.487547,0.419355,2033,2093,1461.0,-60,20
2018,3311,0.888351,0.897246,-0.008895,0.445181,0.240795,0.475619,0.551724,1869,1872,1536.0,-3,16
2018,3312,0.795984,1.056112,-0.260128,0.403699,0.240121,0.42748,0.103448,1620,2162,1340.0,-542,20
2018,3313,0.863113,0.788461,0.074652,0.441259,0.268597,0.528424,0.62069,1798,1630,1529.0,168,20
2018,3314,0.968307,0.985941,-0.017634,0.47029,0.210532,0.508102,0.483871,2263,2288,1497.0,-25,20
2018,3315,0.908433,0.96261,-0.054177,0.434976,0.232736,0.541752,0.357143,1799,1926,1428.0,-127,20
2018,3316,0.835802,0.966843,-0.131041,0.419894,0.238979,0.462753,0.357143,1711,1953,1439.0,-242,20
2018,3317,0.914599,0.875032,0.039567,0.430746,0.206987,0.483318,0.5,1680,1610,1499.0,70,20
2018,3318,0.909348,0.901925,0.007423,0.451392,0.227795,0.508169,0.533333,1874,1841,1521.0,33,20
2018,3319,0.91219,1.030886,-0.118696,0.442916,0.20972,0.49721,0.206897,1970,2233,1377.0,-263,20
2018,3320,0.925694,0.844,0.081694,0.448531,0.220831,0.533102,0.580645,1931,1773,1549.0,158,20
2018,3321,0.907238,0.955376,-0.048138,0.459525,0.241304,0.523883,0.375,1978,2092,1455.0,-114,20
2018,3322,0.75442,0.965475,-0.211055,0.413649,0.297785,0.44261,0.12,1326,1704,1350.0,-378,20
2018,3323,1.134908,0.898562,0.236346,0.543591,0.192757,0.552059,0.90625,2711,2117,1709.0,594,1
2018,3324,0.910827,0.910976,-0.000149,0.446743,0.206527,0.475884,0.466667,2077,2081,1482.0,-4,20
2018,3325,0.898617,0.927058,-0.028442,0.446674,0.192482,0.432994,0.5,1992,2058,1504.0,-66,20
2018,3326,1.110527,0.93543,0.175097,0.516453,0.149933,0.498751,0.818182,2809,2348,1666.0,461,3
2018,3328,0.995765,0.950791,0.044974,0.496349,0.203767,0.508303,0.533333,2278,2164,1544.0,114,12
2018,3329,1.053377,0.915374,0.138003,0.477978,0.153637,0.510629,0.666667,2366,2035,1576.0,331,9
2018,3330,0.86633,0.992445,-0.126115,0.437784,0.245311,0.495612,0.258065,1692,1938,1411.0,-246,20
2018,3331,0.955359,0.914841,0.040518,0.495573,0.213008,0.523552,0.535714,1844,1771,1513.0,73,20
2018,3332,1.172267,0.905531,0.266736,0.572692,0.186865,0.5467,0.882353,2786,2146,1700.0,640,2
2018,3333,1.103835,0.872371,0.231464,0.559548,0.212839,0.568604,0.766667,2207,1742,1626.0,465,6
2018,3334,0.978904,0.996526,-0.017622,0.458782,0.181831,0.475499,0.451613,2282,2339,1478.0,-57,20
2018,3335,0.978348,0.841299,0.137049,0.441641,0.184018,0.528182,0.714286,1818,1562,1601.0,256,20
2018,3336,0.960718,0.974018,-0.0133,0.448461,0.183425,0.471044,0.516129,2137,2161,1512.0,-24,20
2018,3337,0.933109,1.017685,-0.084576,0.461526,0.207171,0.472761,0.333333,2014,2197,1425.0,-183,20
2018,3338,0.849689,0.912184,-0.062494,0.451812,0.232616,0.449705,0.333333,1778,1895,1435.0,-117,20
2018,3339,0.854048,1.009283,-0.155235,0.428215,0.254815,0.506121,0.178571,1748,2046,1373.0,-298,20
2018,3340,0.992876,0.984573,0.008303,0.487086,0.209467,0.494849,0.566667,2163,2151,1530.0,12,20
2018,3341,0.870439,0.922678,-0.052239,0.40755,0.221208,0.457212,0.448276,1986,2104,1483.0,-118,20
2018,3342,0.884205,1.006609,-0.122404,0.458611,0.221833,0.420871,0.4,1802,2040,1460.0,-238,20
2018,3343,1.015503,0.812219,0.203284,0.492678,0.21423,0.552466,0.827586,1972,1576,1647.0,396,12
2018,3344,0.883895,0.982556,-0.098661,0.481733,0.233123,0.47454,0.322581,1850,2074,1420.0,-224,20
2018,3345,0.976334,0.934499,0.041835,0.487113,0.224964,0.508717,0.580645,2048,1942,1546.0,106,20
2018,3346,1.011251,0.818191,0.19306,0.477823,0.167659,0.503425,0.84375,2310,1861,1656.0,449,9
2018,3347,0.915848,0.792149,0.123699,0.463238,0.221749,0.52474,0.733333,1809,1578,1596.0,231,20
2018,3348,0.803776,1.022302,-0.218526,0.427673,0.277497,0.461276,0.103448,1671,2113,1331.0,-442,20
2018,3349,1.024993,0.90045,0.124544,0.520652,0.242528,0.5305,0.709677,2010,1764,1575.0,246,20
2018,3350,0.918611,0.916627,0.001984,0.411703,0.167854,0.47332,0.451613,2024,2030,1483.0,-6,20
2018,3351,0.908624,0.915503,-0.006879,0.435707,0.213395,0.484785,0.451613,1953,1995,1477.0,-42,20
2018,3352,0.916257,0.793562,0.122695,0.468659,0.23959,0.516146,0.774194,1922,1668,1603.0,254,20
2018,3353,0.933832,0.866915,0.066917,0.44731,0.217511,0.499927,0.625,2078,1921,1555.0,157,20
2018,3354,0.77745,0.866795,-0.089344,0.372718,0.255354,0.485447,0.357143,1594,1754,1428.0,-160,20
2018,3355,1.107608,0.879669,0.227939,0.525584,0.185125,0.548264,0.806452,2431,1909,1642.0,522,8
2018,3356,0.920649,0.915757,0.004891,0.454766,0.228264,0.489844,0.533333,1928,1914,1506.0,14,20
2018,3357,0.885142,0.93612,-0.050978,0.424656,0.193668,0.460509,0.451613,1948,2084,1481.0,-136,20
2018,3358,0.779494,0.99233,-0.212836,0.400468,0.290203,0.491621,0.08,1369,1745,1339.0,-376,20
2018,3359,0.850242,0.920958,-0.070716,0.446066,0.225477,0.460613,0.466667,1736,1885,1495.0,-149,20
2018,3360,0.94181,0.915204,0.026606,0.439777,0.215765,0.523228,0.516129,1981,1936,1506.0,45,20
2018,3361,0.900313,0.984245,-0.083932,0.441551,0.213295,0.491979,0.344828,1870,2022,1416.0,-152,20
2018,3362,0.941947,0.949799,-0.007852,0.47384,0.219424,0.510896,0.516129,2130,2150,1518.0,-20,20
2018,3363,0.876198,1.043232,-0.167034,0.440946,0.206351,0.439076,0.206897,1966,2354,1374.0,-388,20
2018,3364,0.954279,0.987809,-0.03353,0.485604,0.234213,0.500628,0.413793,1919,1975,1466.0,-56,20
2018,3365,0.774123,0.906823,-0.132699,0.393502,0.268732,0.474759,0.275862,1458,1695,1410.0,-237,20
2018,3366,0.737757,1.060547,-0.32279,0.356456,0.285424,0.467088,0.107143,1503,2175,1336.0,-672,20
2018,3367,0.856157,0.999579,-0.143422,0.444441,0.256425,0.458575,0.296296,1689,1978,1425.0,-289,20
2018,3368,0.841261,0.959647,-0.118386,0.41386,0.231668,0.463312,0.275862,1814,2086,1410.0,-272,20
2018,3369,0.887066,0.903486,-0.016421,0.448793,0.259194,0.506716,0.413793,1807,1840,1462.0,-33,20
2018,3370,0.963762,0.947966,0.015796,0.455477,0.187782,0.509704,0.5625,2205,2174,1526.0,31,15
2018,3371,0.937523,0.920979,0.016544,0.471384,0.227573,0.492609,0.516129,2064,2013,1507.0,51,20
2018,3372,0.982474,0.850717,0.131757,0.472171,0.236571,0.500969,0.777778,1862,1610,1595.0,252,20
2018,3373,0.865118,0.869098,-0.00398,0.421861,0.23454,0.483336,0.548387,1898,1899,1512.0,-1,20
2018,3374,0.809668,0.881088,-0.071419,0.382141,0.262109,0.52521,0.333333,1681,1841,1434.0,-160,20
2018,3375,0.939284,0.877061,0.062224,0.479399,0.214808,0.496916,0.6,2017,1885,1515.0,132,20
2018,3376,1.073593,0.861745,0.211848,0.514432,0.194576,0.546984,0.8125,2435,1938,1670.0,497,2
2018,3377,1.07671,0.893755,0.182955,0.534702,0.1861,0.497696,0.793103,2106,1759,1631.0,347,20
2018,3378,1.087954,0.897284,0.19067,0.503308,0.182,0.563586,0.787879,2479,2040,1649.0,439,6
2018,3379,0.943325,0.964037,-0.020713,0.485783,0.260042,0.50999,0.464286,1819,1853,1475.0,-34,20
2018,3380,0.917171,0.886604,0.030567,0.429205,0.207342,0.479633,0.551724,1938,1886,1522.0,52,20
2018,3381,0.815698,0.979417,-0.163719,0.388924,0.211639,0.464977,0.1,1762,2109,1325.0,-347,20
2018,3382,0.901928,0.992935,-0.091007,0.466118,0.220323,0.459509,0.266667,1891,2080,1396.0,-189,20
2018,3383,0.916599,0.927858,-0.01126,0.465938,0.24788,0.506139,0.433333,1886,1936,1462.0,-50,20
2018,3384,0.994944,0.888569,0.106375,0.475649,0.202448,0.483871,0.71875,2564,2277,1603.0,287,16
2018,3385,0.963387,0.903664,0.059723,0.47852,0.200756,0.498655,0.533333,1991,1852,1524.0,139,20
2018,3386,0.973284,0.940611,0.032673,0.469066,0.20846,0.537165,0.5625,2069,1997,1537.0,72,20
2018,3387,0.999523,0.973964,0.025559,0.48458,0.174309,0.492388,0.53125,2312,2255,1523.0,57,20
2018,3388,1.010287,0.924018,0.086269,0.526742,0.262163,0.578187,0.666667,2137,1974,1566.0,163,20
2018,3389,0.754836,0.959381,-0.204545,0.38577,0.293207,0.491318,0.133333,1563,2002,1317.0,-439,20
2018,3390,0.975884,0.879525,0.096359,0.478278,0.204042,0.528141,0.6875,2175,1969,1616.0,206,4
2018,3391,0.923171,0.942964,-0.019793,0.453198,0.23395,0.514495,0.517241,1834,1860,1494.0,-26,20
2018,3392,0.930819,0.880608,0.050211,0.463295,0.24912,0.520305,0.586207,1801,1709,1533.0,92,20
2018,3393,1.025194,0.915334,0.10986,0.485121,0.200683,0.498992,0.733333,2209,1980,1601.0,229,8
2018,3394,0.895458,0.866723,0.028735,0.443415,0.246998,0.517507,0.555556,1652,1603,1509.0,49,20
2018,3395,1.016507,0.981729,0.034778,0.507157,0.203727,0.496176,0.612903,2307,2218,1559.0,89,20
2018,3396,0.919564,1.008258,-0.088694,0.440542,0.220208,0.491354,0.387097,2051,2255,1453.0,-204,20
2018,3397,1.018108,0.851845,0.166264,0.488102,0.220162,0.553666,0.774194,2402,1997,1625.0,405,3
2018,3398,0.87674,0.991032,-0.114292,0.415181,0.251517,0.472496,0.192308,1733,1967,1383.0,-234,20
2018,3399,0.85913,0.971596,-0.112466,0.438041,0.268519,0.495062,0.185185,1579,1781,1380.0,-202,20
2018,3400,1.066476,0.850387,0.216089,0.504031,0.190942,0.569153,0.8125,2583,2040,1658.0,543,2
2018,3401,1.09054,0.948509,0.142031,0.492995,0.190791,0.563587,0.727273,2543,2221,1626.0,322,4
2018,3402,1.03448,0.836641,0.197839,0.490724,0.168851,0.481733,0.71875,2263,1848,1586.0,415,20
2018,3403,0.852501,1.015732,-0.163231,0.452871,0.279896,0.528055,0.233333,1882,2256,1392.0,-374,20
2018,3404,1.001044,0.955472,0.045572,0.500139,0.209296,0.472904,0.548387,2201,2080,1537.0,121,20
2018,3405,0.91768,0.934713,-0.017033,0.477104,0.221071,0.487935,0.548387,2099,2126,1515.0,-27,20
2018,3406,0.848464,0.924599,-0.076135,0.396219,0.257846,0.52495,0.3,1889,2058,1407.0,-169,20
2018,3407,0.963748,0.926766,0.036982,0.430519,0.215415,0.538953,0.551724,2320,2253,1522.0,67,20
2018,3408,0.893563,0.94595,-0.052387,0.457461,0.234684,0.466145,0.451613,1948,2066,1487.0,-118,20
2018,3409,0.879305,0.945232,-0.065927,0.420904,0.201751,0.476831,0.333333,1865,1979,1428.0,-114,20
2018,3410,0.89472,0.960998,-0.066278,0.414399,0.230091,0.516066,0.407407,1648,1765,1439.0,-117,20
2018,3411,0.897895,0.832979,0.064916,0.458413,0.270968,0.523734,0.586207,1822,1691,1519.0,131,20
2018,3412,1.059589,0.921969,0.137619,0.508758,0.180849,0.519078,0.8,2134,1859,1624.0,275,20
2018,3413,1.017562,0.883214,0.134348,0.540745,0.201322,0.480815,0.806452,2220,1913,1611.0,307,20
2018,3414,0.939361,0.932443,0.006917,0.451683,0.210372,0.471271,0.566667,2153,2127,1513.0,26,20
2018,3415,0.899174,0.965269,-0.066095,0.429332,0.213133,0.508247,0.333333,2180,2334,1439.0,-154,20
2018,3416,0.881492,0.809894,0.071598,0.429569,0.225064,0.522603,0.677419,1853,1720,1593.0,133,20
2018,3417,1.061757,0.888081,0.173676,0.471816,0.179864,0.544433,0.774194,2327,1935,1638.0,392,3
2018,3418,0.872707,0.885007,-0.012301,0.433229,0.229962,0.488842,0.53125,1941,1995,1510.0,-54,20
2018,3419,0.783053,1.0552,-0.272147,0.424841,0.281135,0.448723,0.071429,1558,2082,1324.0,-524,20
2018,3420,0.781511,0.993332,-0.211821,0.412168,0.253021,0.465308,0.133333,1546,1949,1359.0,-403,20
2018,3421,0.919308,0.920994,-0.001686,0.443973,0.220571,0.518816,0.516129,1852,1852,1514.0,0,20
2018,3422,0.887069,0.952004,-0.064935,0.424923,0.225302,0.51469,0.37037,1634,1723,1456.0,-89,20
2018,3423,0.847489,0.926535,-0.079046,0.417604,0.248589,0.506091,0.344828,1705,1880,1445.0,-175,20
2018,3424,0.950971,0.914622,0.036349,0.44921,0.228984,0.539989,0.633333,2036,1986,1555.0,50,20
2018,3425,0.98986,0.885932,0.103927,0.462392,0.171645,0.497267,0.645161,2100,1880,1572.0,220,20
2018,3426,0.89478,0.905486,-0.010706,0.443933,0.233593,0.494255,0.6,1874,1888,1531.0,-14,20
2018,3427,0.833708,0.996286,-0.162578,0.418098,0.248468,0.49695,0.285714,1663,2002,1436.0,-339,20
2018,3428,1.009647,0.888881,0.120766,0.494661,0.218345,0.551637,0.566667,2144,1899,1520.0,245,20
2018,3429,0.849512,1.012507,-0.162995,0.423239,0.237488,0.471662,0.206897,1680,1971,1384.0,-291,20
2018,3430,0.910514,1.017606,-0.107093,0.441115,0.214611,0.452757,0.321429,1705,1910,1412.0,-205,20
2018,3431,0.942765,0.936579,0.006186,0.482412,0.265987,0.555268,0.548387,2012,1989,1504.0,23,20
2018,3433,0.859839,0.990163,-0.130324,0.417044,0.244474,0.507661,0.241379,1749,2012,1396.0,-263,20
2018,3434,0.902697,1.000764,-0.098067,0.419348,0.217495,0.497543,0.37931,1839,2040,1432.0,-201,20
2018,3435,0.944793,1.07989,-0.135096,0.512139,0.246567,0.45861,0.225806,2142,2455,1407.0,-313,20
2018,3436,0.847397,0.950029,-0.102632,0.439858,0.268282,0.503609,0.241379,1629,1842,1394.0,-213,20
2018,3437,1.044457,0.928002,0.116455,0.509846,0.150924,0.486494,0.733333,2007,1780,1597.0,227,9
2018,3438,0.913625,0.900762,0.012863,0.460952,0.238448,0.510511,0.580645,1926,1892,1567.0,34,10
2018,3439,1.001868,0.898525,0.103344,0.478246,0.20302,0.522063,0.580645,2263,2014,1544.0,249,20
2018,3441,0.77327,0.971686,-0.198417,0.41761,0.290417,0.487362,0.107143,1455,1830,1346.0,-375,20
2018,3442,1.039626,0.904021,0.135606,0.502251,0.167682,0.466874,0.678571,2215,1923,1572.0,292,20
2018,3443,1.11285,0.925594,0.187256,0.473366,0.165219,0.517409,0.741935,2339,1948,1607.0,391,11
2018,3444,0.945586,0.968505,-0.022919,0.466214,0.205965,0.500556,0.5,2048,2092,1521.0,-44,20
2018,3447,0.770325,0.944669,-0.174344,0.434489,0.318082,0.478315,0.178571,1536,1889,1369.0,-353,20
2018,3448,0.934772,0.919282,0.01549,0.443636,0.229998,0.527939,0.451613,2052,2028,1495.0,24,20
2018,3449,0.925698,1.057216,-0.131517,0.451128,0.203269,0.445565,0.233333,2012,2279,1394.0,-267,20
2018,3450,0.917598,0.973198,-0.0556,0.44839,0.19878,0.456428,0.333333,1978,2094,1437.0,-116,20
2018,3451,1.038005,0.967005,0.071,0.508038,0.161138,0.472567,0.642857,2161,2013,1541.0,148,20
2018,3452,1.015266,0.853547,0.161719,0.505465,0.210599,0.522921,0.65625,2347,1992,1565.0,355,20
2018,3453,1.02135,0.726339,0.295011,0.496388,0.194006,0.566675,0.90625,2087,1475,1677.0,612,7
2018,3454,0.949815,0.88024,0.069575,0.483622,0.261636,0.559619,0.645161,2026,1871,1549.0,155,20
2018,3455,0.944525,0.982103,-0.037579,0.467341,0.241321,0.524475,0.451613,2035,2137,1496.0,-102,20
2018,3456,0.902614,0.90051,0.002105,0.462287,0.227004,0.462864,0.533333,1974,1960,1494.0,14,20
2018,3457,0.706288,1.047766,-0.341478,0.379212,0.289946,0.449971,0.068966,1430,2127,1323.0,-697,20
2018,3458,0.875825,0.96231,-0.086485,0.440125,0.221441,0.491265,0.3,1819,1981,1418.0,-162,20
2018,3459,0.855253,0.972991,-0.117738,0.404124,0.189777,0.463282,0.259259,1593,1837,1396.0,-244,20
2018,3460,1.024737,0.897008,0.127729,0.440026,0.167552,0.530531,0.677419,2207,1924,1582.0,283,20
2018,3461,0.973139,0.921543,0.051596,0.487196,0.209206,0.516609,0.655172,1764,1675,1562.0,89,20
2018,3462,0.881008,0.992566,-0.111557,0.467221,0.234418,0.474255,0.333333,1759,1982,1425.0,-223,20
2018,3463,0.909021,0.885333,0.023688,0.448651,0.203702,0.484063,0.535714,1882,1830,1522.0,52,20
2018,3464,0.923626,0.963072,-0.039446,0.479859,0.216619,0.471405,0.482759,1810,1887,1523.0,-77,20
2019,3101,1.02987,0.950597,0.079273,0.540462,0.261297,0.539724,0.678571,2021,1842,1573.0,179,16
2019,3102,0.814176,0.920855,-0.106679,0.389073,0.245996,0.487507,0.241379,1732,1958,1383.0,-226,20
2019,3103,0.943869,0.938956,0.004913,0.470703,0.198789,0.476526,0.517241,1923,1923,1497.0,0,20
2019,3104,0.884339,0.912526,-0.028187,0.44943,0.249966,0.51597,0.451613,1974,2006,1482.0,-32,20
2019,3105,0.836354,0.894374,-0.058021,0.405475,0.212683,0.496958,0.433333,1786,1886,1447.0,-100,20
2019,3106,0.793791,0.945027,-0.151236,0.425594,0.33291,0.51628,0.344828,1669,1992,1437.0,-323,20
2019,3107,0.845033,0.910251,-0.065218,0.444912,0.261189,0.50963,0.419355,1714,1839,1471.0,-125,20
2019,3108,0.759751,0.980238,-0.220487,0.389907,0.283689,0.477336,0.111111,1529,1958,1336.0,-429,20
2019,3110,0.961548,0.869825,0.091723,0.490141,0.199016,0.47715,0.6875,2063,1874,1596.0,189,20
2019,3111,0.922546,0.926414,-0.003868,0.450723,0.220493,0.529362,0.5625,2179,2196,1532.0,-17,20
2019,3112,0.987878,0.896665,0.091212,0.492237,0.188293,0.488521,0.580645,2136,1941,1540.0,195,20
2019,3113,1.015048,0.887639,0.127409,0.474374,0.188349,0.547666,0.666667,1989,1746,1590.0,243,5
2019,3114,0.948599,0.859473,0.089125,0.462503,0.212123,0.505054,0.677419,1913,1751,1597.0,162,12
2019,3115,0.662886,0.908952,-0.246066,0.345639,0.276653,0.440627,0.095238,1048,1450,1352.0,-402,20
2019,3116,0.980382,0.937353,0.043029,0.452813,0.154903,0.451715,0.588235,2470,2370,1552.0,100,20
2019,3117,0.915882,0.992038,-0.076156,0.446807,0.225262,0.462527,0.4,2030,2179,1457.0,-149,20
2019,3119,0.858858,0.925171,-0.066313,0.405813,0.230721,0.534307,0.344828,1625,1761,1426.0,-136,20
2019,3120,1.010022,0.898091,0.111931,0.469775,0.182588,0.488334,0.7,2151,1904,1589.0,247,10
2019,3122,0.981074,0.97568,0.005394,0.445107,0.196288,0.490865,0.464286,1882,1873,1479.0,9,20
2019,3123,0.851609,0.980972,-0.129363,0.445972,0.245114,0.478352,0.233333,1887,2160,1396.0,-273,20
2019,3124,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,2575,1745,1733.0,830,1
2019,3125,1.109105,0.877149,0.231956,0.539496,0.182806,0.545957,0.8125,2422,1907,1642.0,515,13
2019,3126,0.873313,0.854619,0.018694,0.421862,0.223959,0.49437,0.655172,1802,1761,1552.0,41,16
2019,3127,0.85196,0.932372,-0.080412,0.436985,0.259474,0.510586,0.357143,1645,1803,1439.0,-158,20
2019,3129,1.026042,0.895301,0.130742,0.501235,0.196025,0.513515,0.866667,2219,1956,1651.0,263,13
2019,3130,0.975584,0.970666,0.004918,0.484348,0.237152,0.511879,0.466667,2205,2193,1481.0,12,20
2019,3131,0.914372,0.915601,-0.001229,0.450847,0.23808,0.512962,0.517241,1707,1713,1503.0,-6,20
2019,3132,0.917751,1.005941,-0.088189,0.500198,0.241685,0.491664,0.275862,2005,2203,1419.0,-198,20
2019,3133,0.941267,0.897011,0.044256,0.437299,0.195616,0.502842,0.655172,2040,1950,1543.0,90,20
2019,3135,0.891076,1.044979,-0.153903,0.441212,0.196685,0.439589,0.25,1921,2242,1389.0,-321,20
2019,3136,0.883719,0.932463,-0.048744,0.426093,0.246946,0.528187,0.366667,1940,2065,1439.0,-125,20
2019,3137,1.045579,0.825673,0.219906,0.535062,0.212128,0.517769,0.848485,2395,1896,1659.0,499,12
2019,3138,1.029114,0.896905,0.132209,0.470373,0.201899,0.527399,0.71875,2435,2131,1614.0,304,10
2019,3139,0.933498,0.822726,0.110772,0.466877,0.236256,0.54367,0.7,1978,1736,1579.0,242,20
