Season,TeamA,TeamB,Target,avgOffRtg_TeamA,avgDefRtg_TeamA,avgNetRtg_TeamA,avgeFG_TeamA,avgTOV_TeamA,avgReb_TeamA,AvgWin_TeamA,Margin_TeamA,Seed_TeamA,avgOffRtg_TeamB,avgDefRtg_TeamB,avgNetRtg_TeamB,avgeFG_TeamB,avgTOV_TeamB,avgReb_TeamB,AvgWin_TeamB,Margin_TeamB,Seed_TeamB,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff
2015,1261,1301,0,1.035,0.9524,0.0826,0.5061,0.2039,0.5165,0.6875,191,9,1.0807,1.0105,0.0702,0.5003,0.1618,0.5216,0.6061,164,8,-0.0457,-0.0581,0.0124,0.0421,-0.0051,0.0058,1,0.0814,27
2015,1217,1314,0,1.0152,0.9385,0.0767,0.4756,0.184,0.5231,0.7407,134,13,1.1095,0.9836,0.126,0.5162,0.1803,0.5573,0.6857,333,4,-0.0943,-0.0451,-0.0493,0.0037,-0.0342,-0.0406,9,0.055,-199
2015,1318,1323,0,1.0705,1.0121,0.0583,0.5521,0.2137,0.5435,0.6765,122,14,1.2098,1.017,0.1928,0.5864,0.1434,0.5018,0.8529,448,3,-0.1393,-0.0049,-0.1345,0.0703,0.0417,-0.0343,11,-0.1764,-326
2015,1326,1433,1,1.1344,0.9487,0.1857,0.5473,0.17,0.5225,0.697,443,10,1.0627,0.9697,0.0931,0.488,0.1547,0.4892,0.7429,244,7,0.0717,-0.021,0.0926,0.0153,0.0333,0.0593,3,-0.0459,199
2015,1235,1412,0,1.1259,0.9876,0.1382,0.5508,0.1576,0.509,0.7576,300,3,1.0155,0.9923,0.0232,0.4814,0.2056,0.5105,0.5455,27,14,0.1104,-0.0047,0.115,-0.048,-0.0015,0.0694,-11,0.2121,273
2015,1374,1417,0,1.1028,0.9435,0.1593,0.5257,0.196,0.5524,0.8125,310,6,1.0539,1.0047,0.0491,0.4938,0.1743,0.5268,0.6061,131,11,0.0489,-0.0612,0.1102,0.0217,0.0256,0.0319,-5,0.2064,179
2015,1372,1428,0,1.1592,0.9627,0.1965,0.5624,0.2043,0.5399,0.8667,404,12,1.134,0.9137,0.2203,0.5584,0.1795,0.5353,0.7419,449,5,0.0252,0.049,-0.0238,0.0248,0.0046,0.004,7,0.1248,-45
2015,1248,1437,0,1.139,1.1159,0.023,0.5659,0.1683,0.4806,0.6129,33,16,1.1709,0.9267,0.2442,0.5545,0.1655,0.5182,0.9412,523,1,-0.0319,0.1892,-0.2212,0.0028,-0.0376,0.0114,15,-0.3283,-490
2015,1279,1462,0,1.0866,1.0053,0.0813,0.4871,0.167,0.5185,0.625,164,11,1.0965,1.0026,0.0939,0.5345,0.1818,0.5292,0.6176,201,6,-0.0099,0.0027,-0.0126,-0.0148,-0.0107,-0.0474,5,0.0074,-37
2015,1173,1344,1,1.0574,0.9399,0.1176,0.5295,0.1785,0.4921,0.7576,241,11,1.0603,0.9929,0.0673,0.4884,0.1799,0.5287,0.6667,156,6,-0.0029,-0.053,0.0503,-0.0014,-0.0366,0.0411,5,0.0909,85
2015,1181,1352,1,1.2074,0.9753,0.2322,0.5691,0.1666,0.5463,0.8788,496,1,1.0314,1.0065,0.0249,0.5074,0.2029,0.4852,0.5758,42,16,0.176,-0.0312,0.2073,-0.0363,0.0611,0.0617,-15,0.303,454
2015,1211,1295,1,1.2041,0.9327,0.2714,0.5855,0.1631,0.5507,0.9394,565,2,1.041,0.9844,0.0566,0.4967,0.1583,0.5182,0.7,69,15,0.1631,-0.0517,0.2148,0.0048,0.0325,0.0888,-13,0.2394,496
2015,1172,1234,0,1.1744,1.0224,0.152,0.5614,0.1425,0.5045,0.7667,303,10,1.074,0.9599,0.1141,0.4815,0.174,0.5307,0.6562,241,7,0.1004,0.0625,0.0379,-0.0315,-0.0262,0.0799,3,0.1105,62
2015,1242,1308,1,1.0614,0.9686,0.0929,0.4922,0.1899,0.5262,0.7647,222,2,1.0755,0.9411,0.1344,0.5123,0.2193,0.5488,0.6774,255,15,-0.0141,0.0275,-0.0415,-0.0294,-0.0226,-0.0201,-13,0.0873,-33
2015,1257,1414,1,1.0342,0.9002,0.1341,0.4809,0.1778,0.5186,0.75,310,4,1.0409,0.9793,0.0616,0.5093,0.1801,0.5068,0.6129,104,13,-0.0067,-0.0791,0.0725,-0.0023,0.0118,-0.0284,-9,0.1371,206
2015,1268,1434,1,1.0705,0.9702,0.1002,0.51,0.1833,0.5081,0.8182,206,4,1.0749,0.9398,0.1351,0.5172,0.1902,0.5435,0.8333,260,13,-0.0044,0.0304,-0.0349,-0.0069,-0.0354,-0.0072,-9,-0.0151,-54
2015,1208,1277,0,1.0363,0.9659,0.0704,0.4949,0.1932,0.5298,0.6562,133,10,1.1097,0.9784,0.1312,0.5414,0.179,0.5506,0.6765,288,7,-0.0734,-0.0125,-0.0608,0.0142,-0.0208,-0.0465,3,-0.0203,-155
2015,1320,1461,1,1.1281,0.9244,0.2037,0.5697,0.1794,0.5237,0.9091,365,5,1.0257,0.9596,0.0661,0.5234,0.1856,0.4967,0.7188,144,12,0.1024,-0.0352,0.1376,-0.0062,0.027,0.0463,-7,0.1903,221
2015,1107,1328,0,1.0702,0.9793,0.0909,0.5068,0.1897,0.5402,0.75,169,14,1.0462,0.916,0.1302,0.4949,0.1756,0.5067,0.6875,294,3,0.024,0.0633,-0.0393,0.0141,0.0335,0.0119,11,0.0625,-125
2015,1329,1332,0,1.0345,0.9736,0.0609,0.5056,0.187,0.4741,0.5667,109,9,1.09,1.0345,0.0555,0.5197,0.1696,0.5006,0.7273,133,8,-0.0555,-0.0609,0.0054,0.0174,-0.0265,-0.0141,1,-0.1606,-24
2015,1361,1385,1,1.005,0.8753,0.1297,0.4687,0.1845,0.5269,0.7576,272,8,1.0478,0.9909,0.057,0.4946,0.1569,0.4679,0.6452,102,9,-0.0428,-0.1156,0.0727,0.0276,0.059,-0.0259,-1,0.1124,170
2015,1125,1438,0,1.0946,1.0359,0.0586,0.5652,0.2047,0.5058,0.6774,112,15,1.1067,0.8564,0.2503,0.5147,0.1604,0.56,0.9062,467,2,-0.0121,0.1795,-0.1917,0.0443,-0.0542,0.0505,13,-0.2288,-355
2015,1138,1452,0,1.0897,0.9936,0.0961,0.4868,0.1633,0.5199,0.7188,215,12,1.0622,0.9649,0.0973,0.4673,0.1876,0.527,0.7188,227,5,0.0275,0.0287,-0.0012,-0.0243,-0.0071,0.0195,7,0.0,-12
2015,1231,1455,0,1.1539,1.0666,0.0874,0.5504,0.17,0.5252,0.6061,200,10,1.1197,0.9093,0.2104,0.5091,0.151,0.5338,0.871,397,7,0.0342,0.1573,-0.123,0.019,-0.0086,0.0413,3,-0.2649,-197
2015,1157,1458,0,1.0876,1.0006,0.0871,0.5024,0.1769,0.538,0.6897,169,16,1.2065,0.9443,0.2622,0.545,0.1238,0.5456,0.9118,536,1,-0.1189,0.0563,-0.1751,0.0531,-0.0076,-0.0426,15,-0.2221,-367
2015,1112,1326,1,1.135,0.8755,0.2596,0.533,0.1668,0.5678,0.9118,606,2,1.1344,0.9487,0.1857,0.5473,0.17,0.5225,0.697,443,10,0.0006,-0.0732,0.0739,-0.0032,0.0453,-0.0143,-8,0.2148,163
2015,1153,1246,0,1.0415,0.9239,0.1177,0.5086,0.2127,0.5393,0.6875,227,8,1.1578,0.837,0.3209,0.5201,0.1633,0.553,1.0,712,1,-0.1163,0.0869,-0.2032,0.0494,-0.0137,-0.0115,7,-0.3125,-485
2015,1301,1437,1,1.0807,1.0105,0.0702,0.5003,0.1618,0.5216,0.6061,164,8,1.1709,0.9267,0.2442,0.5545,0.1655,0.5182,0.9412,523,1,-0.0902,0.0838,-0.174,-0.0037,0.0034,-0.0542,7,-0.3351,-359
2015,1116,1314,0,1.0983,0.9941,0.1042,0.5026,0.166,0.4999,0.7647,268,5,1.1095,0.9836,0.126,0.5162,0.1803,0.5573,0.6857,333,4,-0.0112,0.0105,-0.0218,-0.0143,-0.0574,-0.0136,1,0.079,-65
2015,1139,1323,0,1.0672,0.9373,0.1299,0.4967,0.1746,0.5522,0.6875,268,6,1.2098,1.017,0.1928,0.5864,0.1434,0.5018,0.8529,448,3,-0.1426,-0.0797,-0.0629,0.0312,0.0504,-0.0897,3,-0.1654,-180
2015,1412,1417,0,1.0155,0.9923,0.0232,0.4814,0.2056,0.5105,0.5455,27,14,1.0539,1.0047,0.0491,0.4938,0.1743,0.5268,0.6061,131,11,-0.0384,-0.0124,-0.0259,0.0313,-0.0163,-0.0124,3,-0.0606,-104
2015,1207,1428,0,1.074,0.9845,0.0895,0.511,0.1929,0.5192,0.6774,188,4,1.134,0.9137,0.2203,0.5584,0.1795,0.5353,0.7419,449,5,-0.06,0.0708,-0.1308,0.0134,-0.0161,-0.0474,-1,-0.0645,-261
2015,1209,1462,0,1.093,0.9514,0.1416,0.5214,0.1649,0.4944,0.7188,262,14,1.0965,1.0026,0.0939,0.5345,0.1818,0.5292,0.6176,201,6,-0.0035,-0.0512,0.0477,-0.0169,-0.0348,-0.0131,8,0.1012,61
2015,1181,1361,1,1.2074,0.9753,0.2322,0.5691,0.1666,0.5463,0.8788,496,1,1.005,0.8753,0.1297,0.4687,0.1845,0.5269,0.7576,272,8,0.2024,0.1,0.1025,-0.0179,0.0194,0.1004,-7,0.1212,224
2015,1211,1234,1,1.2041,0.9327,0.2714,0.5855,0.1631,0.5507,0.9394,565,2,1.074,0.9599,0.1141,0.4815,0.174,0.5307,0.6562,241,7,0.1301,-0.0272,0.1573,-0.0109,0.02,0.104,-5,0.2832,324
2015,1257,1320,1,1.0342,0.9002,0.1341,0.4809,0.1778,0.5186,0.75,310,4,1.1281,0.9244,0.2037,0.5697,0.1794,0.5237,0.9091,365,5,-0.0939,-0.0242,-0.0696,-0.0016,-0.0051,-0.0888,-1,-0.1591,-55
2015,1277,1438,1,1.1097,0.9784,0.1312,0.5414,0.179,0.5506,0.6765,288,7,1.1067,0.8564,0.2503,0.5147,0.1604,0.56,0.9062,467,2,0.003,0.122,-0.1191,0.0186,-0.0094,0.0267,5,-0.2297,-179
2015,1173,1328,0,1.0574,0.9399,0.1176,0.5295,0.1785,0.4921,0.7576,241,11,1.0462,0.916,0.1302,0.4949,0.1756,0.5067,0.6875,294,3,0.0112,0.0239,-0.0126,0.0029,-0.0146,0.0346,8,0.0701,-53
2015,1268,1452,0,1.0705,0.9702,0.1002,0.51,0.1833,0.5081,0.8182,206,4,1.0622,0.9649,0.0973,0.4673,0.1876,0.527,0.7188,227,5,0.0083,0.0053,0.0029,-0.0043,-0.0189,0.0427,-1,0.0994,-21
2015,1242,1455,0,1.0614,0.9686,0.0929,0.4922,0.1899,0.5262,0.7647,222,2,1.1197,0.9093,0.2104,0.5091,0.151,0.5338,0.871,397,7,-0.0583,0.0593,-0.1175,0.0389,-0.0076,-0.0169,-5,-0.1063,-175
2015,1332,1458,0,1.09,1.0345,0.0555,0.5197,0.1696,0.5006,0.7273,133,8,1.2065,0.9443,0.2622,0.545,0.1238,0.5456,0.9118,536,1,-0.1165,0.0902,-0.2067,0.0458,-0.045,-0.0253,7,-0.1845,-403
2015,1112,1462,1,1.135,0.8755,0.2596,0.533,0.1668,0.5678,0.9118,606,2,1.0965,1.0026,0.0939,0.5345,0.1818,0.5292,0.6176,201,6,0.0385,-0.1271,0.1657,-0.015,0.0386,-0.0015,-4,0.2942,405
2015,1246,1452,1,1.1578,0.837,0.3209,0.5201,0.1633,0.553,1.0,712,1,1.0622,0.9649,0.0973,0.4673,0.1876,0.527,0.7188,227,5,0.0956,-0.1279,0.2236,-0.0243,0.026,0.0528,-4,0.2812,485
2015,1323,1455,1,1.2098,1.017,0.1928,0.5864,0.1434,0.5018,0.8529,448,3,1.1197,0.9093,0.2104,0.5091,0.151,0.5338,0.871,397,7,0.0901,0.1077,-0.0176,-0.0076,-0.032,0.0773,-4,-0.0181,51
2015,1314,1458,0,1.1095,0.9836,0.126,0.5162,0.1803,0.5573,0.6857,333,4,1.2065,0.9443,0.2622,0.545,0.1238,0.5456,0.9118,536,1,-0.097,0.0393,-0.1362,0.0565,0.0117,-0.0288,3,-0.2261,-203
2015,1181,1428,1,1.2074,0.9753,0.2322,0.5691,0.1666,0.5463,0.8788,496,1,1.134,0.9137,0.2203,0.5584,0.1795,0.5353,0.7419,449,5,0.0734,0.0616,0.0119,-0.0129,0.011,0.0107,-4,0.1369,47
2015,1211,1417,1,1.2041,0.9327,0.2714,0.5855,0.1631,0.5507,0.9394,565,2,1.0539,1.0047,0.0491,0.4938,0.1743,0.5268,0.6061,131,11,0.1502,-0.072,0.2223,-0.0112,0.0239,0.0917,-9,0.3333,434
2015,1257,1301,1,1.0342,0.9002,0.1341,0.4809,0.1778,0.5186,0.75,310,4,1.0807,1.0105,0.0702,0.5003,0.1618,0.5216,0.6061,164,8,-0.0465,-0.1103,0.0639,0.016,-0.003,-0.0194,-4,0.1439,146
2015,1277,1328,1,1.1097,0.9784,0.1312,0.5414,0.179,0.5506,0.6765,288,7,1.0462,0.916,0.1302,0.4949,0.1756,0.5067,0.6875,294,3,0.0635,0.0624,0.001,0.0034,0.0439,0.0465,4,-0.011,-6
2015,1246,1323,1,1.1578,0.837,0.3209,0.5201,0.1633,0.553,1.0,712,1,1.2098,1.017,0.1928,0.5864,0.1434,0.5018,0.8529,448,3,-0.052,-0.18,0.1281,0.0199,0.0512,-0.0663,-2,0.1471,264
2015,1112,1458,0,1.135,0.8755,0.2596,0.533,0.1668,0.5678,0.9118,606,2,1.2065,0.9443,0.2622,0.545,0.1238,0.5456,0.9118,536,1,-0.0715,-0.0688,-0.0026,0.043,0.0222,-0.012,1,0.0,70
2015,1181,1211,1,1.2074,0.9753,0.2322,0.5691,0.1666,0.5463,0.8788,496,1,1.2041,0.9327,0.2714,0.5855,0.1631,0.5507,0.9394,565,2,0.0033,0.0426,-0.0392,0.0035,-0.0044,-0.0164,-1,-0.0606,-69
2015,1257,1277,0,1.0342,0.9002,0.1341,0.4809,0.1778,0.5186,0.75,310,4,1.1097,0.9784,0.1312,0.5414,0.179,0.5506,0.6765,288,7,-0.0755,-0.0782,0.0029,-0.0012,-0.032,-0.0605,-3,0.0735,22
2015,1181,1277,1,1.2074,0.9753,0.2322,0.5691,0.1666,0.5463,0.8788,496,1,1.1097,0.9784,0.1312,0.5414,0.179,0.5506,0.6765,288,7,0.0977,-0.0031,0.101,-0.0124,-0.0043,0.0277,-6,0.2023,208
2015,1246,1458,0,1.1578,0.837,0.3209,0.5201,0.1633,0.553,1.0,712,1,1.2065,0.9443,0.2622,0.545,0.1238,0.5456,0.9118,536,1,-0.0487,-0.1073,0.0587,0.0395,0.0074,-0.0249,0,0.0882,176
2015,1181,1458,1,1.2074,0.9753,0.2322,0.5691,0.1666,0.5463,0.8788,496,1,1.2065,0.9443,0.2622,0.545,0.1238,0.5456,0.9118,536,1,0.0009,0.031,-0.03,0.0428,0.0007,0.0241,0,-0.033,-40
2016,1192,1195,0,1.0568,1.0792,-0.0225,0.5186,0.179,0.4613,0.5484,-52,16,1.0683,1.021,0.0473,0.5138,0.1676,0.5259,0.5517,79,16,-0.0115,0.0582,-0.0698,0.0114,-0.0646,0.0048,0,-0.0033,-131
2016,1435,1455,0,1.0971,0.9714,0.1257,0.5351,0.1666,0.5073,0.5938,301,11,1.0972,0.8885,0.2087,0.5001,0.1464,0.5327,0.7419,425,11,-0.0001,0.0829,-0.083,0.0202,-0.0254,0.035,0,-0.1481,-124
2016,1221,1380,1,0.9877,1.0607,-0.073,0.4805,0.1645,0.4592,0.4242,-143,16,1.0258,0.9986,0.0272,0.487,0.1623,0.4845,0.6129,58,16,-0.0381,0.0621,-0.1002,0.0022,-0.0253,-0.0065,0,-0.1887,-201
2016,1276,1409,1,1.1225,1.0308,0.0917,0.5517,0.1469,0.4927,0.6364,206,11,1.0666,1.0024,0.0642,0.5059,0.1557,0.4858,0.6452,134,11,0.0559,0.0284,0.0275,-0.0088,0.0069,0.0458,0,-0.0088,72
2016,1114,1345,1,1.0859,0.9329,0.153,0.5269,0.1594,0.4911,0.871,308,12,1.1391,0.9507,0.1884,0.5395,0.1741,0.5737,0.7647,447,5,-0.0532,-0.0178,-0.0354,-0.0147,-0.0826,-0.0126,7,0.1063,-139
2016,1139,1403,1,1.1403,1.0161,0.1242,0.5261,0.1463,0.5231,0.6774,292,9,1.071,1.0342,0.0368,0.508,0.1762,0.5036,0.6129,79,8,0.0693,-0.0181,0.0874,-0.0299,0.0195,0.0181,1,0.0645,213
2016,1160,1163,0,1.0548,0.9875,0.0673,0.4885,0.1884,0.5563,0.6562,152,8,1.086,0.9384,0.1476,0.5203,0.1651,0.5182,0.7059,351,9,-0.0312,0.0491,-0.0803,0.0233,0.0381,-0.0318,-1,-0.0497,-199
2016,1181,1423,1,1.1827,1.0495,0.1332,0.5394,0.1452,0.5007,0.697,310,4,1.093,1.0039,0.0892,0.5125,0.1613,0.5088,0.7667,191,13,0.0897,0.0456,0.044,-0.0161,-0.0081,0.0269,-9,-0.0697,119
2016,1211,1371,1,1.1657,0.9751,0.1905,0.5548,0.1647,0.5466,0.7812,408,11,1.0567,0.9575,0.0991,0.505,0.1929,0.5262,0.7576,233,6,0.109,0.0176,0.0914,-0.0282,0.0204,0.0498,5,0.0236,175
2016,1151,1231,0,1.0958,0.9884,0.1074,0.519,0.1792,0.5199,0.8438,246,12,1.1921,1.0021,0.1901,0.587,0.1964,0.5538,0.7812,428,5,-0.0963,-0.0137,-0.0827,-0.0172,-0.0339,-0.068,7,0.0626,-182
2016,1233,1235,0,1.1006,1.0075,0.0931,0.5404,0.1753,0.4956,0.6875,190,13,1.1336,1.0328,0.1009,0.5687,0.16,0.4976,0.6562,220,4,-0.033,-0.0253,-0.0078,0.0153,-0.002,-0.0283,9,0.0313,-30
2016,1122,1242,0,1.0469,1.0812,-0.0343,0.5206,0.203,0.5115,0.4848,-78,16,1.145,0.9599,0.1851,0.5634,0.1792,0.5305,0.8788,419,1,-0.0981,0.1213,-0.2194,0.0238,-0.019,-0.0428,15,-0.394,-497
2016,1246,1392,1,1.1651,0.9875,0.1777,0.539,0.1584,0.5376,0.7647,388,4,1.1135,0.9603,0.1532,0.5371,0.1709,0.5475,0.8,308,13,0.0516,0.0272,0.0245,-0.0125,-0.0099,0.0019,-9,-0.0353,80
2016,1138,1274,0,1.0489,1.039,0.0099,0.4995,0.1897,0.5173,0.5758,22,14,1.1413,1.007,0.1343,0.5405,0.1604,0.5154,0.7812,282,3,-0.0924,0.032,-0.1244,0.0293,0.0019,-0.041,11,-0.2054,-260
2016,1195,1314,0,1.0683,1.021,0.0473,0.5138,0.1676,0.5259,0.5517,79,16,1.1574,0.9907,0.1667,0.5234,0.1536,0.554,0.8235,432,1,-0.0891,0.0303,-0.1194,0.014,-0.0281,-0.0096,15,-0.2718,-353
2016,1344,1425,1,1.0541,0.9831,0.071,0.4845,0.1629,0.4993,0.697,140,9,1.0925,1.0147,0.0778,0.5199,0.1649,0.5069,0.6364,201,8,-0.0384,-0.0316,-0.0068,-0.002,-0.0076,-0.0354,1,0.0606,-61
2016,1201,1428,0,1.0524,0.9933,0.0592,0.4874,0.1514,0.5027,0.7188,111,14,1.1173,1.0123,0.105,0.5507,0.1787,0.525,0.7576,247,3,-0.0649,-0.019,-0.0458,-0.0273,-0.0223,-0.0633,11,-0.0388,-136
2016,1214,1438,0,1.0176,1.0139,0.0036,0.4746,0.1875,0.5327,0.6667,27,16,1.1484,0.9728,0.1756,0.548,0.1533,0.5299,0.7879,353,1,-0.1308,0.0411,-0.172,0.0342,0.0028,-0.0734,15,-0.1212,-326
2016,1112,1455,0,1.1348,0.9646,0.1702,0.5424,0.178,0.5673,0.7576,403,6,1.0972,0.8885,0.2087,0.5001,0.1464,0.5327,0.7419,425,11,0.0376,0.0761,-0.0385,0.0316,0.0346,0.0423,-5,0.0157,-22
2016,1124,1463,0,1.1247,1.0264,0.0983,0.5184,0.1887,0.556,0.6562,214,5,1.108,0.9421,0.1659,0.5299,0.1999,0.5769,0.7778,296,12,0.0167,0.0843,-0.0676,-0.0112,-0.0209,-0.0115,-7,-0.1216,-82
2016,1143,1218,0,1.0878,0.9718,0.116,0.5251,0.177,0.546,0.697,267,4,1.0785,0.9277,0.1508,0.5262,0.1839,0.5327,0.8333,324,13,0.0093,0.0441,-0.0348,-0.0069,0.0133,-0.0011,-9,-0.1363,-57
2016,1234,1396,1,1.1242,0.9898,0.1344,0.5163,0.1494,0.5086,0.6774,291,7,1.0287,1.0058,0.0229,0.4718,0.1366,0.4922,0.6562,39,10,0.0955,-0.016,0.1115,0.0128,0.0164,0.0445,-3,0.0212,252
2016,1268,1355,1,1.1202,0.9952,0.125,0.5572,0.1891,0.5239,0.75,292,5,1.1038,1.0006,0.1032,0.5135,0.1702,0.5389,0.7742,218,12,0.0164,-0.0054,0.0218,0.0189,-0.015,0.0437,-7,-0.0242,74
2016,1277,1292,0,1.1803,0.9392,0.2411,0.5625,0.1749,0.5822,0.8529,557,2,1.0456,0.9806,0.065,0.5195,0.1723,0.5121,0.7097,127,15,0.1347,-0.0414,0.1761,0.0026,0.0701,0.043,-13,0.1432,430
2016,1320,1400,1,1.057,0.9792,0.0777,0.532,0.1517,0.4657,0.6364,153,11,1.0606,1.0091,0.0514,0.4949,0.1542,0.4898,0.625,105,6,-0.0036,-0.0299,0.0263,-0.0025,-0.0241,0.0371,5,0.0114,48
2016,1276,1323,0,1.1225,1.0308,0.0917,0.5517,0.1469,0.4927,0.6364,206,11,1.154,1.0752,0.0788,0.5352,0.1477,0.5164,0.6562,164,6,-0.0315,-0.0444,0.0129,-0.0008,-0.0237,0.0165,5,-0.0198,42
2016,1167,1328,0,1.0445,0.9239,0.1206,0.4976,0.1808,0.5242,0.7241,246,15,1.1139,0.9757,0.1383,0.5474,0.1799,0.5149,0.7812,319,2,-0.0694,-0.0518,-0.0177,0.0009,0.0093,-0.0498,13,-0.0571,-73
2016,1221,1332,0,0.9877,1.0607,-0.073,0.4805,0.1645,0.4592,0.4242,-143,16,1.1268,0.9969,0.1299,0.5229,0.1629,0.5195,0.8182,302,1,-0.1391,0.0638,-0.2029,0.0016,-0.0603,-0.0424,15,-0.394,-445
2016,1372,1452,1,1.1471,0.9339,0.2132,0.5566,0.1813,0.5182,0.8214,428,14,1.1029,0.9448,0.1581,0.5013,0.1947,0.5591,0.7647,428,3,0.0442,-0.0109,0.0551,-0.0134,-0.0409,0.0553,11,0.0567,0
2016,1153,1386,0,1.0831,0.9332,0.1499,0.4894,0.1653,0.5329,0.6875,330,9,1.1009,0.9876,0.1134,0.5135,0.1426,0.5205,0.7941,261,8,-0.0178,-0.0544,0.0365,0.0227,0.0124,-0.0241,1,-0.1066,69
2016,1173,1393,0,1.0539,0.9473,0.1066,0.5222,0.1888,0.5391,0.7812,236,7,1.0689,0.9962,0.0727,0.5061,0.1833,0.4899,0.5938,144,10,-0.015,-0.0489,0.0339,0.0055,0.0492,0.0161,-3,0.1874,92
2016,1401,1453,1,1.1008,0.9556,0.1452,0.5174,0.1701,0.5259,0.7647,353,3,1.0728,1.0299,0.0428,0.5009,0.155,0.4885,0.6364,89,14,0.028,-0.0743,0.1024,0.0151,0.0374,0.0165,-11,0.1283,264
2016,1333,1433,0,1.048,1.0302,0.0177,0.5,0.1679,0.4846,0.6,43,7,1.0953,0.959,0.1363,0.5131,0.1608,0.5195,0.7059,337,10,-0.0473,0.0712,-0.1186,0.0071,-0.0349,-0.0131,-3,-0.1059,-294
2016,1421,1437,0,1.0547,0.9659,0.0888,0.5002,0.1865,0.5097,0.6452,169,15,1.1338,0.9404,0.1934,0.545,0.1631,0.5131,0.8529,451,2,-0.0791,0.0255,-0.1046,0.0234,-0.0034,-0.0448,13,-0.2077,-282
2016,1338,1458,0,1.1225,1.033,0.0895,0.5113,0.1748,0.5506,0.6452,219,10,1.0685,0.9958,0.0727,0.4951,0.1682,0.5213,0.625,138,7,0.054,0.0372,0.0168,0.0066,0.0293,0.0162,3,0.0202,81
2016,1451,1462,0,1.0698,0.9816,0.0882,0.5544,0.1964,0.5246,0.7419,188,15,1.1223,0.973,0.1493,0.5193,0.1753,0.5502,0.8438,330,2,-0.0525,0.0086,-0.0611,0.0211,-0.0256,0.0351,13,-0.1019,-142
2016,1181,1463,1,1.1827,1.0495,0.1332,0.5394,0.1452,0.5007,0.697,310,4,1.108,0.9421,0.1659,0.5299,0.1999,0.5769,0.7778,296,12,0.0747,0.1074,-0.0327,-0.0547,-0.0762,0.0095,-8,-0.0808,14
2016,1211,1428,1,1.1657,0.9751,0.1905,0.5548,0.1647,0.5466,0.7812,408,11,1.1173,1.0123,0.105,0.5507,0.1787,0.525,0.7576,247,3,0.0484,-0.0372,0.0855,-0.014,0.0216,0.0041,8,0.0236,161
2016,1231,1246,1,1.1921,1.0021,0.1901,0.587,0.1964,0.5538,0.7812,428,5,1.1651,0.9875,0.1777,0.539,0.1584,0.5376,0.7647,388,4,0.027,0.0146,0.0124,0.038,0.0162,0.048,1,0.0165,40
2016,1114,1235,0,1.0859,0.9329,0.153,0.5269,0.1594,0.4911,0.871,308,12,1.1336,1.0328,0.1009,0.5687,0.16,0.4976,0.6562,220,4,-0.0477,-0.0999,0.0521,-0.0006,-0.0065,-0.0418,8,0.2148,88
2016,1163,1242,0,1.086,0.9384,0.1476,0.5203,0.1651,0.5182,0.7059,351,9,1.145,0.9599,0.1851,0.5634,0.1792,0.5305,0.8788,419,1,-0.059,-0.0215,-0.0375,-0.0141,-0.0123,-0.0431,8,-0.1729,-68
2016,1274,1455,1,1.1413,1.007,0.1343,0.5405,0.1604,0.5154,0.7812,282,3,1.0972,0.8885,0.2087,0.5001,0.1464,0.5327,0.7419,425,11,0.0441,0.1185,-0.0744,0.014,-0.0173,0.0404,-8,0.0393,-143
2016,1314,1344,1,1.1574,0.9907,0.1667,0.5234,0.1536,0.554,0.8235,432,1,1.0541,0.9831,0.071,0.4845,0.1629,0.4993,0.697,140,9,0.1033,0.0076,0.0957,-0.0093,0.0547,0.0389,-8,0.1265,292
2016,1139,1438,0,1.1403,1.0161,0.1242,0.5261,0.1463,0.5231,0.6774,292,9,1.1484,0.9728,0.1756,0.548,0.1533,0.5299,0.7879,353,1,-0.0081,0.0433,-0.0514,-0.007,-0.0068,-0.0219,8,-0.1105,-61
2016,1218,1268,0,1.0785,0.9277,0.1508,0.5262,0.1839,0.5327,0.8333,324,13,1.1202,0.9952,0.125,0.5572,0.1891,0.5239,0.75,292,5,-0.0417,-0.0675,0.0258,-0.0052,0.0088,-0.031,8,0.0833,32
2016,1323,1372,1,1.154,1.0752,0.0788,0.5352,0.1477,0.5164,0.6562,164,6,1.1471,0.9339,0.2132,0.5566,0.1813,0.5182,0.8214,428,14,0.0069,0.1413,-0.1344,-0.0336,-0.0018,-0.0214,-8,-0.1652,-264
2016,1328,1433,1,1.1139,0.9757,0.1383,0.5474,0.1799,0.5149,0.7812,319,2,1.0953,0.959,0.1363,0.5131,0.1608,0.5195,0.7059,337,10,0.0186,0.0167,0.002,0.0191,-0.0046,0.0343,-8,0.0753,-18
2016,1332,1386,1,1.1268,0.9969,0.1299,0.5229,0.1629,0.5195,0.8182,302,1,1.1009,0.9876,0.1134,0.5135,0.1426,0.5205,0.7941,261,8,0.0259,0.0093,0.0165,0.0203,-0.001,0.0094,-7,0.0241,41
2016,1292,1393,0,1.0456,0.9806,0.065,0.5195,0.1723,0.5121,0.7097,127,15,1.0689,0.9962,0.0727,0.5061,0.1833,0.4899,0.5938,144,10,-0.0233,-0.0156,-0.0077,-0.011,0.0222,0.0134,5,0.1159,-17
